,production_company,movie_count,ganancia_total
2106,Sunshine,1,31755742.0
2107,Sunswept Entertainment,1,21972336.0
2108,Suomen Filmiteollisuus,1,6581915.0
2109,Super Crispy Entertainment,1,37930465.0
2110,Superior Pictures,1,3174695.0
2111,Superpower Productions,1,272912430.0
2112,Supinfocom Arles,1,124518.0
2113,Svensk Filmindustri,2,311043423.0
2114,Svensk Filmindustri (SF),14,304393752.0
2115,Svenska Filminstitutet,1,19265302.0
2116,Sveriges Radio,1,187500000.0
2117,Sveriges Television (SVT),4,79699486.0
2118,Sweetland Films,1,100491683.0
2119,TAFT Entertainment Pictures,1,7433663.0
2120,TF1 Films Production,2,212057226.0
2121,TF1 Films Productions,4,16644691.0
2122,TIT Filmproduktion GmbH,1,31000000.0
2123,TLA Releasing,10,1094749861.0
2124,TS Productions,2,469468253.0
2125,TV Man Union,1,111584787.0
2126,TV Productions LTD And Beijing Hop Culture Co,1,81303447.0
2127,TV Tokyo,2,9117181.0
2128,TV2,1,72417394.0
2129,TVE,1,109906372.0
2130,Tadié Cinéma,1,93617009.0
2131,Taewon Entertainment,1,83160734.0
2132,Tag Entertainment,3,256192993.0
2133,Tag Spledour and Films,1,522911.0
2134,Tag/Traum Filmproduktion,1,5410749.0
2135,Talía Films,1,117760134.0
2136,Tango Film,1,240093.0
2137,Tapestry Films,1,1060056.0
2138,Tapson Steel Films Productions,1,14000000.0
2139,Tarnol Group Pictures,2,42438860.0
2140,Tarwathie Films,1,28208.0
2141,Tasse Film,1,2640850.0
2142,Taurus Films,1,30.0
2143,Taurus Produktion,1,28883511.0
2144,Team Work Motion Pictures Ltd.,1,8049666.0
2145,Teamfilm AS,1,2401510.0
2146,Telecinco,1,105834556.0
2147,Telecinco Cinema,2,2278931.0
2148,Telefe,1,146175066.0
2149,Telepool,1,719968.0
2150,Telespan 2000,2,120983722.0
2151,Televisió de Catalunya,1,310000000.0
2152,Televisió de Catalunya (TV3),1,47738099.0
2153,Televisión Española (TVE),1,20627372.0
2154,Televisión Española TVE,1,61347797.0
2155,Templeheart Films,1,473226958.0
2156,Tenth Planet Productions,1,21058000.0
2157,Terence Michael Productions,1,528428.0
2158,Terminal City Pictures,1,142940100.0
2159,Terra Filmkunst,1,338987.0
2160,Terror Films,1,2402067.0
2161,Terwilliger Productions,1,591696.0
2162,Tesauro,1,2000000.0
2163,Tesela P.C.,1,35081550.0
2164,Tessalit Production,1,419953.0
2165,Tessalit Productions,1,7385434.0
2166,Teuvo Tulio,1,58500000.0
2167,"Thank You, Brain! Productions",1,680224.0
2168,The Archers,2,77167563.0
2169,The Associates & Aldrich Company,2,57461109.0
2170,The Australian Film Commission,3,464068002.0
2171,The Essanay Film Manufacturing Company,1,559298.0
2172,The Film Factory,1,7800000.0
2173,The Foul King 2000,1,21435321.0
2174,The Goatsingers,1,14.0
2175,The Guber-Peters Company,1,40471663.0
2176,The Hallmark Channel,3,238689206.0
2177,The Harold Lloyd Corporation,2,144257043.0
2178,The Harvey Boys,1,88025781.0
2179,The Image Organization,1,79082515.0
2180,The Institute for the Intellectual Development of Children & Young Adults,2,32244430.0
2181,The Jacobson Company,1,101229792.0
2182,The Jerry Gross Organization,1,77516304.0
2183,The Kennedy/Marshall Company,2,192289876.0
2184,The Klock Worx Co.,1,1553826.0
2185,The Kushner-Locke Company,1,572000000.0
2186,The Lab Of Madness,1,22136.0
2187,The Mark Gordon Company,2,19817717.0
2188,The Mayhem Project,1,183293131.0
2189,The Mirisch Corporation,5,704643193.0
2190,The Mob,1,2957978.0
2191,The Mount Company,2,28346117.0
2192,The Movie Group,1,74134790.0
2193,The Movie Network (TMN),2,5791967.0
2194,The Obsidian Collective,1,32846.0
2195,The October People,1,15.0
2196,The Onion,1,23530831.0
2197,The Rank Organisation,15,899228985.0
2198,The Rank Organisation Film Productions,1,741766.0
2199,The Safran Company,1,113244290.0
2200,The Samuel Goldwyn Company,1,14560084.0
2201,The Saul Zaentz Company,1,30177511.0
2202,The Weinstein Company,10,808722386.0
2203,The Zanuck Company,3,497803033.0
2204,Thelma Films,1,228984.0
2205,Thema Production,1,3946880.0
2206,They Are Going To Kill Us Productions,1,617000.0
2207,Think Big Productions,1,29252978.0
2208,Thinkfactory Media,1,30292.0
2209,Thinkfilm,2,55153637.0
2210,This Is That Productions,1,7808524.0
2211,Thorn EMI Screen Entertainment,2,338487015.0
2212,Thousand Words,1,159429.0
2213,Three Springs Productions,1,51142659.0
2214,Three T Productions,1,77477008.0
2215,Thunderbox Films,1,362222.0
2216,Thura Film,2,23693082.0
2217,Tig Productions,3,556719633.0
2218,Tiger Aspect Productions,2,298174442.0
2219,Tiger Tail Entertainment,1,42145.0
2220,TigerTiger Productions,1,49000000.0
2221,Tijuana Productions,1,30102717.0
2222,Tim Burton Productions,2,163621464.0
2223,Timbergrove Entertainment,1,33965843.0
2224,Tinderbox Films,1,41590886.0
2225,Titanus,2,10550156.0
2226,Titus Productions,1,21750000.0
2227,Tobis,1,15000000.0
2228,"Todman, Simon, LeMasters Productions",1,53208180.0
2229,Toei,2,532981503.0
2230,Toei Animation,8,323658416.0
2231,Toei Company,1,157887643.0
2232,Toei Tokyo,1,21833.0
2233,Tohei,1,87416021.0
2234,Toho,1,212483.0
2235,Toho Company,18,620405241.0
2236,Toho Film (Eiga) Co. Ltd.,6,293241417.0
2237,Tohokushinsha Film,1,52304001.0
2238,Tokuma Shoten,1,84500122.0
2239,Tokyo Broadcasting System (TBS),2,452422843.0
2240,Toledo Productions,1,215576.0
2241,Tom Sawyer Entertainment,1,715.0
2242,Topkapi Films,1,10337387.0
2243,Total Entertainment,1,3885342.0
2244,Total Filmes,1,120000000.0
2245,Touchstone,1,7788597.0
2246,Touchstone Pictures,46,3326588658.0
2247,Touchwood Pacific Partners 1,3,38356939.0
2248,Toute Premiere Fois,1,93375151.0
2249,Toy Soldiers Associates,1,98000000.0
2250,Traction Media,1,809.0
2251,Trans Pacific Films,1,14400000.0
2252,Trans-Film,1,36800000.0
2253,Transatlantic Pictures,1,73326666.0
2254,Tre Vänner Produktion AB,2,82585726.0
2255,Tree Line Films,1,825532764.0
2256,TriStar Pictures,57,4263786981.0
2257,TriStar Television,1,2347000.0
2258,Tribeca Film,1,56100000.0
2259,Tribeca Productions,1,3764219.0
2260,Trilogy Entertainment Group,2,34220497.0
2261,Trimark Pictures,6,635545881.0
2262,Trimod Films,1,16605763.0
2263,Trimurti Films Pvt. Ltd.,1,857522.0
2264,Tritone Productions,1,900000.0
2265,Troma Entertainment,6,106787793.0
2266,Troublemaker Studios,1,39053061.0
2267,Trust the Man LLC,1,37597471.0
2268,Tu Vas Voir Productions,1,8646157.0
2269,Tube Pictures,1,29536299.0
2270,Tulos Cinema,1,22222308.0
2271,Turbine Films Inc.,1,1258000.0
2272,Turin Film,1,29355203.0
2273,Turner Entertainment,1,23859.0
2274,Turner Network Television,1,8.0
2275,Turner Pictures,2,175849122.0
2276,Turner Pictures (I),1,17566040.0
2277,Twentieth Century Fox Film Corporation,206,16529267010.0
2278,Twentieth Century-Fox Productions,1,43165571.0
2279,Two 4 The Money Media,1,3346265.0
2280,Two Cities Films,1,23650000.0
2281,Two Tone Pictures,1,118034273.0
2282,Téléfilm Canada,5,878581481.0
2283,Téléma Productions,1,81974493.0
2284,UFA Filmproduktion GmbH,1,6294161.0
2285,UGC Distribution,1,12666.0
2286,UK Film Council,2,404129774.0
2287,USA Films,3,186598865.0
2288,UTV Motion Pictures,1,9760104.0
2289,UTV Spotboy Motion Pictures,1,25000.0
2290,Ultra Muchos Productions,1,8025872.0
2291,Ultramar Films,1,21000000.0
2292,Umbrella-Rosenblum Film Production,1,333000000.0
2293,Una Cinecooperativa,1,3020664.0
2294,UniKorea Pictures,1,5989640.0
2295,Unison Films,1,3000000.0
2296,United Artists,84,5980247694.0
2297,United Artists Corporation,1,41323171.0
2298,United Artists Pictures,1,1686429.0
2299,United British Artists (UBA),1,114663461.0
2300,United King Films,1,5600000.0
2301,United Multimedia Projects,1,1877122.0
2302,Universal 1440 Entertainment,2,499228.0
2303,Universal Cartoon Studios,1,22611954.0
2304,Universal Film Manufacturing Company,1,3325038.0
2305,Universal International Pictures (UI),18,1631090005.0
2306,Universal Majestic Inc.,1,6212282.0
2307,Universal Marion Corporation (UMC),1,21660.0
2308,Universal Pictures,233,15748578356.0
2309,Universal Pictures Corporation,1,3169719.0
2310,Universal Studios,7,337637869.0
2311,Universal Studios Home Entertainment,1,11229.0
2312,Universal TV,2,111340803.0
2313,Universal Television,1,14752.0
2314,Universe Films Distribution,1,47088990.0
2315,Universidad del Cine,1,8265.0
2316,Universum Film (UFA),3,27637285.0
2317,Unstoppable Entertainment,1,44806783.0
2318,Untitled Entertainment,1,2300000.0
2319,Uranos Cinematografica,1,80253908.0
2320,V.M. Productions,1,24185781.0
2321,VUFKU,1,5050000.0
2322,Vacationeer Productions,1,444098.0
2323,Valoria Films,1,12918858.0
2324,Vanguard Films,1,5914908.0
2325,Varahonar Company,1,9902115.0
2326,Variety Film Production,1,21355893.0
2327,Ventanarosa Productions,2,129500084.0
2328,Veracity Productions,1,85241496.0
2329,Vermillon Films,1,616801808.0
2330,Versus Production,1,2484095.0
2331,Vertigo Entertainment,4,334480592.0
2332,Vertigo Films,1,11620000.0
2333,Vertigo Productions,3,302400002.0
2334,Vestron Pictures,1,15942628.0
2335,Viacom 18 Motion Pictures,1,11000000.0
2336,Vic Films Productions,1,14278900.0
2337,Vico Films,1,30658387.0
2338,Video Tape Corp.,1,132274484.0
2339,VideoFilmes,2,132936842.0
2340,Videovision Entertainment,1,1440000.0
2341,Vides Cinematografica,1,5839164.0
2342,Village Roadshow Pictures,27,3916652200.0
2343,Villani Film,1,2260622.0
2344,Villani Rockhill Productions,1,14444999.0
2345,Villealfa Filmproduction Oy,3,155416149.0
2346,Virgin Vision,1,401421.0
2347,Virtual Studios,1,486021.0
2348,Vision International,1,2036198.0
2349,VisionQuest Productions,1,4947717.0
2350,Vista Organization,3,26907325.0
2351,Vocal Yokels,1,729043.0
2352,Voltage pictures,1,68267862.0
2353,Von Oma gefördert,1,93000.0
2354,Von Zerneck Sertner Films,1,8910819.0
2355,Vox3 Films,1,6153967.0
2356,Vroom Productions,1,12200000.0
2357,Vía Digital,3,288042886.0
2358,WDR,3,741362890.0
2359,WGBH,2,31283035.0
2360,WT2 Productions,2,74090464.0
2361,WWE Studios,1,32230907.0
2362,Walden Media,1,1300000.0
2363,Wallis-Hazen,1,4159678.0
2364,Walt Disney,3,161980126.0
2365,Walt Disney Animation Studios,1,124191.0
2366,Walt Disney Feature Animation,1,1569918.0
2367,Walt Disney Pictures,69,6465320209.0
2368,Walt Disney Production,1,1568749.0
2369,Walt Disney Productions,23,1522229547.0
2370,Walt Disney Studios Home Entertainment,2,24110423.0
2371,Walt Disney Television Animation,2,74415869.0
2372,Walter Wanger Productions,2,188125837.0
2373,Wanda Visión S.A.,1,36642838.0
2374,Warner Bros.,164,11099241190.0
2375,Warner Bros. Animation,4,214901795.0
2376,Warner Bros. Entertainment Finland Oy,1,90275.0
2377,Warner Bros. Family Entertainment,2,582126147.0
2378,Warner Bros. Home Video,1,28200.0
2379,Warner Bros. Pictures,3,526374592.0
2380,Warner Bros. Television,3,86280105.0
2381,Warner Brothers/Seven Arts,3,6638648.0
2382,Warner Independent Pictures (WIP),1,74541707.0
2383,Warner Premiere,2,18946934.0
2384,Wayfare Entertainment,1,531865000.0
2385,Wayne-Fellows Productions,1,416498.0
2386,Weed Road Pictures,2,136224927.0
2387,Weintraub Entertainment Group,2,30612411.0
2388,Wellingmax,1,1200627.0
2389,Weltecho,1,24000000.0
2390,Werner Herzog Filmproduktion,3,116098784.0
2391,Wernham Entertainment,1,4817642.0
2392,Westdeutscher Rundfunk (WDR),3,199653500.0
2393,Wheel Productions,1,1238080.0
2394,Whitewater Films,1,11850214.0
2395,Whitley Partners,1,5330000.0
2396,Why Not Productions,1,30000000.0
2397,Wiedemann & Berg Filmproduktion,1,2681345.0
2398,Wilco Co.,1,69834815.0
2399,Wild Bunch,4,153790174.0
2400,Wildwood Enterprises,2,7029.0
2401,William Cagney Productions,1,29133000.0
2402,William Castle Productions,2,78338719.0
2403,Williamsburg Media Cult,1,1296184.0
2404,Willing Suspension Films,1,22678555.0
2405,WingNut Films,4,56304455.0
2406,Winkler Films,1,3200000.0
2407,Winning Edge Partners,1,7965.0
2408,Winslow Partners Ltd.,1,1.0
2409,Wizart Animation,1,78096553.0
2410,Wolper Organization,1,17381942.0
2411,Wolper Productions,1,60462347.0
2412,Wonder Entertainment,1,243843127.0
2413,Woodfall Film Productions,4,165050000.0
2414,Woodshed Films Inc.,1,770706.0
2415,Working Dog,1,103738726.0
2416,Working Title Films,2,93841006.0
2417,World Film Services,1,156974557.0
2418,World Wide Productions,1,58831997.0
2419,Worldview Entertainment,1,342183.0
2420,Worldwide Bonus Entertainment,1,175742.0
2421,Wrather Productions,1,35323292.0
2422,X-Filme Creative Pool,4,1294833086.0
2423,Xaloc,1,100000000.0
2424,YUMETA COMPANY,1,3848034.0
2425,Yari Film Group,6,247817597.0
2426,Yash Raj Films,2,21000000.0
2427,Yellow Film & TV,1,149217355.0
2428,Yleisradio (YLE),2,97920536.0
2429,Youth House Productions,1,414404.0
2430,Zealous Creative,1,2500000.0
2431,Zed Filmworks,1,71561644.0
2432,Zentropa Entertainments,12,419726444.0
2433,Zero Film GmbH,1,2340363.0
2434,Zero Gravity Management,1,35926213.0
2435,Zeta Audiovisual,1,15172408.0
2436,Zeta Entertainment,1,507941.0
2437,Zeynofilm,1,8500000.0
2438,Zininsa Film Production,1,401128639.0
2439,Zipline Entertainment,1,232713139.0
2440,Zoetrope Studios,1,6375979.0
2441,Zoom Cinema Entertainment,1,4496912.0
2442,Zoomo Productions,1,141069860.0
2443,Zweites Deutsches Fernsehen (ZDF),1,8988731.0
2444,Zyzak Film Company,1,14016568.0
2445,allien,1,12935800.0
2446,alta vista productions,1,940944.0
2447,arena Films,1,119269486.0
2448,barefoot films,1,119919.0
2449,cattleya,1,13101672.0
2450,d.i.e.film,1,53181600.0
2451,dick clark productions,1,167977596.0
2452,filmkombinat Nordost GmbH & Co. KG,1,15.0
2453,i5 Films,1,13596911.0
2454,icon,2,100062224.0
2455,menuet,1,28972508.0
2456,mr. kirby productions,1,33013805.0
2457,nWave Pictures,1,13651656.0
2458,nu image films,1,2685000.0
2459,production reed,1,19000000.0
2460,red bone,1,458232.0
2461,scena film,1,26501323.0
2462,the Canadian Council,1,9440272.0
2463,uFilm,2,139658196.0
2464,Österreichischer Rundfunk (ORF),2,184781172.0
2465,Új Budapest Filmstudió,1,17193231.0
2466,Česká televize,1,95404397.0
2467,Одесская киностудия,1,32540674.0
2468,영화사 수박,1,11083449.0
